threshold,selected_events,selected_fraction,geometric_mean_pb_improvement,minimum_peak_retention,mean_peak_retention,pooled_net_peak_retention,all_peak_statistics_reliable,sensitivity_geometric_mean_pb_improvement_excluding_209,sensitivity_minimum_peak_retention_excluding_209,sensitivity_mean_peak_retention_excluding_209,sensitivity_statistics_reliable_excluding_209
0.1805,2858441,0.9904123609894557,1.0132836206309521,0.9956769317930279,0.9999726791498368,1.000026241810226,True,1.013706338374018,0.9956769317930279,1.0000626726989883,True
0.181,2858340,0.9903773658125533,1.0133096263577295,0.9956769317930279,0.9999572562704359,1.0000297092862094,True,1.0137770671352455,0.9956769317930279,1.000088709898121,True
0.1815,2858250,0.9903461819915512,1.0135056511901364,0.9963671530064925,1.000065863916447,1.0000366470837323,True,1.0139398783372873,0.9963671530064925,1.0001635190615614,True
0.182,2858165,0.9903167306050493,1.0135248525214255,0.9963671530064925,1.0000703602871555,1.0000219648266053,True,1.013952330824653,0.9963671530064925,1.0001663374881355,True
0.1825,2858088,0.9902900511137475,1.0134840793264515,0.9963671530064925,1.0000301626662587,1.000006424864749,True,1.013943455292885,0.9963671530064925,1.0001575855962779,True
0.183,2857995,0.9902578278320453,1.0135222216882178,0.9963671530064925,1.0000528416876153,1.0000035563195833,True,1.013944222360726,0.9963671530064925,1.000149288155041,True
0.1835,2857917,0.9902308018538435,1.0134898294339973,0.9963671530064925,1.000018087782711,0.9999910198542402,True,1.0139273140548553,0.9963671530064925,1.0001314545127147,True
0.184,2857826,0.9901992715459413,1.0134748507086677,0.9963671530064925,0.9999849873928032,0.9999872679752932,True,1.0139364966404274,0.9963671530064925,1.0001201258880394,True
0.1845,2857734,0.9901673947511392,1.0135318284889323,0.9963671530064925,1.0000139241472656,0.9999899098086749,True,1.0139869847423983,0.9963671530064925,1.0001415831585305,True
0.185,2857617,0.9901268557838365,1.0134981584172653,0.9963671530064925,0.9999731226343591,0.999971651276077,True,1.0139860178406084,0.9963671530064925,1.000132160275551,True
0.1855,2857515,0.9900915141200342,1.0135826550616658,0.9963671530064925,0.999968326846534,0.999957245457858,True,1.0140799486288448,0.9963671530064925,1.0001268316224121,True
0.186,2857435,0.9900637951680323,1.0136307372613418,0.9963671530064925,0.9999942375609467,0.9999558982600095,True,1.014133399647734,0.9963671530064925,1.000155621305093,True
0.1865,2857328,0.9900267210697298,1.0137091882137195,0.9956822506974957,0.9999763583357293,0.9999508797749466,True,1.0142086901105856,0.9956822506974957,1.0001258379120535,True
0.187,2857210,0.989985835615527,1.0136825783878451,0.9949766927348356,0.9999325565836449,0.9999407434822964,True,1.014135953013145,0.9949766927348356,1.0000412574164934,True
